docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,p279_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > conceptual system > artificial object,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > conceptual system > abstract entity,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > conceptual system > concept,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > model > artificial object,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > model > information,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > reference work > tertiary source,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > reference work > instructional materials,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > reference work > creative work,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > reference work > document,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > reference work > written work,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > reference work > publication,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > conceptual model > knowledge organization system > reference work > project,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > work > artificial object > object,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > work > cultural artifact > artificial object,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > work > cultural artifact > cultural heritage,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > intellectual property > property > goods,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > intellectual property > intangible asset > asset,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > intellectual property > intangible asset > intangible property,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > intellectual property > exclusive right > rights,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > intellectual work > intellectual property > erga omnes > subjective right,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > model > artificial object > object > entity,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > model > information > abstract entity > entity,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > model > information > knowledge > memory,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > scientific model > conceptual model > knowledge organization system > conceptual system,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > scientific model > conceptual model > knowledge organization system > model,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > scientific model > conceptual model > knowledge organization system > reference work,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Coarse-grained models,Coarse-grained model,Q25305554,,mathematical model > mathematical object > scientific object > object > entity,context,context,no,97.6,84.4,,
1078652,MCMC2 (version 1.1): A Monte Carlo code for multiply-charged clusters,Monte Carlo simulations,,,,,none,none,no,0.0,0.0,,
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Potential energy functions,,,,,none,none,no,0.0,0.0,,
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Excited states,excited state,Q215328,,,exact_label,exact_label,no,100.0,50.0,Q669532,energy level
1078896,Are there Stable Excited Triplet States of NCS-/CNS- and NCO-/CNO-?,Molecular anions,,,,,none,none,no,0.0,0.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Glocose oxidase,,,,,none,none,no,0.0,0.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Amperometric biosensor,,,,,none,none,no,0.0,0.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > component > part > entity,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > component > perceptible physical object > physical object,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > component > material entity > independent continuant,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > cardinal cell part > anatomical structure > biological structure,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > cellular component > cardinal cell part > anatomical structure > material anatomical entity,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,protein-containing complex > oligomer > multimer > chemical compound > pure substance,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > polymer > mixture,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > polymer > material,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > biological macromolecule > anatomical structure,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > biological macromolecule > macromolecule,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biopolymer > biological macromolecule > biomolecule,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > gene product > organic compound > carbon compound,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > gene product > molecule > molecular entity,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > polypeptide > macromolecule > molecule,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > polypeptide > peptide > carboxamides,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > polypeptide > peptide > organic compound,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biological macromolecule > anatomical structure > biological structure,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biological macromolecule > anatomical structure > material anatomical entity,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biological macromolecule > macromolecule > molecule,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,fibrous protein > protein > biological macromolecule > biomolecule > chemical compound,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biopolymer > polymer,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biopolymer > biological macromolecule,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > gene product > organic compound,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > gene product > molecule,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > polypeptide > macromolecule,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > polypeptide > peptide,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biological macromolecule > anatomical structure,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biological macromolecule > macromolecule,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Collagen,collagen,Q26868,,extracellular matrix proteins > fibrous protein > protein > biological macromolecule > biomolecule,context,context,no,87.5,124.1,Q5058355;Q78155096,family of protein complexes;cellular component
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > equipment > physical object > material entity,exact_label,exact_label,no,100.0,50.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > equipment > physical object > concrete object,exact_label,exact_label,no,100.0,50.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > equipment > product > object,exact_label,exact_label,no,100.0,50.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > artificial physical object > physical object > material entity,exact_label,exact_label,no,100.0,50.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > artificial physical object > physical object > concrete object,exact_label,exact_label,no,100.0,50.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > artificial physical object > artificial object > object,exact_label,exact_label,no,100.0,50.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > artificial physical object > work > artificial object,exact_label,exact_label,no,100.0,50.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > artificial physical object > work > cultural artifact,exact_label,exact_label,no,100.0,50.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > tool > object > entity,exact_label,exact_label,no,100.0,50.0,,
1083001,245 - A highly sensitive glucose electrode using glucose oxidase collagen film,Biosensors,biosensor,Q669391,12125424b,appliance > physical tool > tool > means > contributing factor,exact_label,exact_label,no,100.0,50.0,,
1083004,Electrochemical biosensors: Recommended definitions and classification (Technical Report),Electrochemical biosensor,,,,,none,none,no,0.0,0.0,,
1083004,Electrochemical biosensors: Recommended definitions and classification (Technical Report),Classification,classification,Q13582682,133183064,process > occurrent > entity > entity,exact_label,exact_label,no,100.0,50.0,Q116505632,type of process
1083004,Electrochemical biosensors: Recommended definitions and classification (Technical Report),Classification,classification,Q13582682,133183064,process > sequence > function > binary relation > relation,exact_label,exact_label,no,100.0,50.0,Q116505632,type of process
1083004,Electrochemical biosensors: Recommended definitions and classification (Technical Report),Classification,classification,Q13582682,133183064,process > sequence > function > partial function > binary relation,exact_label,exact_label,no,100.0,50.0,Q116505632,type of process
